Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|04/10/2023|Vente|219000,00|19||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|11||||||||||||0|1|Maison||95|3|S||125
|||||||000001|03/10/2023|Vente|181000,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||206||207||27|56,40|||||3|2|Appartement||57|3|||
|||||||000001|20/09/2023|Vente|240000,00|||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|17||||||||||||0||||||AG||292
|||||||000001|20/09/2023|Vente|240000,00|14||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|21||||||||||||0|1|Maison||104|4|S||721
|||||||000001|20/09/2023|Vente|240000,00|14||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|21||||||||||||0|3|Dépendance||0|0|S||721
|||||||000001|20/09/2023|Vente|240000,00|||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|32||||||||||||0||||||AG||271
|||||||000001|09/10/2023|Vente|412400,00|5||LOT|A051|LES MOURGUETTES|34790|GRABELS|34|116||AR|20||||||||||||0|3|Dépendance||0|0|S||637
|||||||000001|09/10/2023|Vente|412400,00|5||LOT|A051|LES MOURGUETTES|34790|GRABELS|34|116||AR|20||||||||||||0|1|Maison||101|4|S||637
|||||||000001|12/10/2023|Vente|22371,60||||B004|BRUQUE CABAL|34790|GRABELS|34|116||AD|31||||||||||||0||||||T||18643
|||||||000001|25/09/2023|Vente|50000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||138|21,18|||||||||1|2|Appartement||21|2|||
|||||||000001|25/09/2023|Vente|50000,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||50||||||||||1|3|Dépendance||0|0|||
|||||||000002|09/10/2023|Vente|1616,00|5367|||B030|PIQUET|34790|GRABELS|34|116||AM|161||||||||||||0|4|Local industriel. commercial ou assimilé||0|0|||
|||||||000001|18/10/2023|Vente|162750,00|47||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|214|2|||||||||||0||||||||
|||||||000001|18/10/2023|Vente|162750,00|47||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|217||||||||||||0||||||S||40
|||||||000001|26/09/2023|Vente|616115,00||||B009|CROIX DU MAS D'ARMAND|34790|GRABELS|34|116||AR|98||||||||||||0||||||T||5824
|||||||000001|26/09/2023|Vente|616115,00||||B009|CROIX DU MAS D'ARMAND|34790|GRABELS|34|116||AR|99||||||||||||0||||||T||5893
|||||||000001|26/09/2023|Vente|616115,00||||B009|CROIX DU MAS D'ARMAND|34790|GRABELS|34|116||AR|156||||||||||||0||||||L||806
|||||||000001|26/09/2023|Vente|616115,00||||B009|CROIX DU MAS D'ARMAND|34790|GRABELS|34|116||AR|250||||||||||||0||||||L||42
|||||||000001|26/09/2023|Vente|616115,00||||B009|CROIX DU MAS D'ARMAND|34790|GRABELS|34|116||AR|251||||||||||||0||||||L||28
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|50||||||||||||0||||||L||250
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|51||||||||||||0||||||L||209
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|56||||||||||||0||||||T||6673
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|60||||||||||||0||||||VI||6272
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|74||||||||||||0||||||T||60
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|77||||||||||||0||||||L||1100
|||||||000001|26/09/2023|Vente|616115,00||||B008|CHAPE|34790|GRABELS|34|116||AT|78||||||||||||0||||||L||190
|||||||000001|26/09/2023|Vente|616115,00||||B034|PLAN DES MONGES|34790|GRABELS|34|116||AV|233||||||||||||0||||||AB|RUE|6
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|99||||||||||||0||||||T||6209
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|101||||||||||||0||||||L||810
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|102||||||||||||0||||||S||4889
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|104||||||||||||0||||||T||3983
|||||||000001|26/09/2023|Vente|616115,00|||CHE|0079|REDONNEL|34790|GRABELS|34|116||AW|208||||||||||||0||||||S||121
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|217||||||||||||0||||||S||248
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|219||||||||||||0||||||S||218
|||||||000001|26/09/2023|Vente|616115,00|332||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|220||||||||||||0||||||S||63
|||||||000001|26/09/2023|Vente|616115,00|||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|340||||||||||||0||||||T||7616
|||||||000001|26/09/2023|Vente|616115,00||||B039|REDONNEL|34790|GRABELS|34|116||AW|520||||||||||||0||||||T||5350
|||||||000001|26/09/2023|Vente|616115,00|||IMP|0071|DU PLEIN SOLEIL|34790|GRABELS|34|116||AW|543||||||||||||0||||||S||404
|||||||000001|26/09/2023|Vente|616115,00|||IMP|0071|DU PLEIN SOLEIL|34790|GRABELS|34|116||AW|544||||||||||||0||||||S||80
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|201||||||||||||0||||||VI||140
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|204||||||||||||0||||||T||301
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|206||||||||||||0||||||VI||120
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|236||||||||||||0||||||AB||334
|||||||000001|26/09/2023|Vente|616115,00|||RUE|0023|DU BOSQUET|34790|GRABELS|34|116||BA|276||||||||||||0||||||T||118
|||||||000001|26/09/2023|Vente|616115,00|||LOT|A068|LE RIO|34790|GRABELS|34|116||BA|278||||||||||||0||||||AB|RUE|50
|||||||000001|26/09/2023|Vente|616115,00|||LOT|A068|LE RIO|34790|GRABELS|34|116||BA|279||||||||||||0||||||AB|RUE|30
|||||||000001|26/09/2023|Vente|616115,00|6||IMP|0142|DU PICADOU|34790|GRABELS|34|116||BA|281||||||||||||0||||||S||48
|||||||000001|26/09/2023|Vente|616115,00|6||IMP|0142|DU PICADOU|34790|GRABELS|34|116||BA|282||||||||||||0||||||S||177
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|284||||||||||||0||||||T||442
|||||||000001|26/09/2023|Vente|616115,00|||RUE|0015|DE LA CROIX DE GUILLERY|34790|GRABELS|34|116||BA|288||||||||||||0||||||L||718
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|289||||||||||||0||||||AB||32
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|290||||||||||||0||||||AB||2
|||||||000001|26/09/2023|Vente|616115,00||||B079|LES FONTANILLES|34790|GRABELS|34|116||BA|292||||||||||||0||||||AB||322
|||||||000001|26/09/2023|Vente|616115,00|||RUE|0093|RENE CASSIN|34790|GRABELS|34|116||BB|4||||||||||||0||||||AG||1817
|||||||000001|26/09/2023|Vente|616115,00||||B042|RIEUMASSEL|34790|GRABELS|34|116||BB|138||||||||||||0||||||L||144
|||||||000001|26/09/2023|Vente|616115,00|||RUE|0093|RENE CASSIN|34790|GRABELS|34|116||BB|272||||||||||||0||||||AG||50
|||||||000001|09/10/2023|Vente|57450,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||159|21,00|||||||||1|2|Appartement||21|2|||
|||||||000001|09/10/2023|Vente|57450,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||105|3,00|||||||||1|3|Dépendance||0|0|||
|||||||000001|20/10/2023|Vente|107450,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||221||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/10/2023|Vente|107450,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||1017||||||||||1|2|Appartement||37|2|||
|||||||000001|13/10/2023|Vente|15000,00||||B038|RECLUX|34790|GRABELS|34|116||BT|150||||||||||||0||||||AG||1500
|||||||000001|13/10/2023|Vente|15000,00||||B038|RECLUX|34790|GRABELS|34|116||BT|150||||||||||||0||||||T||1233
|||||||000001|05/10/2023|Vente en l'état futur d'achèvement|302500,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||185||||||||||1||||||||
|||||||000001|05/10/2023|Vente en l'état futur d'achèvement|302500,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||112||||||||||1||||||||
|||||||000001|05/10/2023|Vente en l'état futur d'achèvement|302500,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||127||||||||||1||||||||
|||||||000001|26/10/2023|Vente|118000,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||119||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/10/2023|Vente|118000,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||120||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/10/2023|Vente|118000,00|914||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|9||32||||||||||1|2|Appartement||44|2|||
|||||||000001|31/10/2023|Vente|465591,00|623||RUE|0011|DES CARIGNANS|34790|GRABELS|34|116||AW|534||||||||||||0|1|Maison||125|5|S||266
|||||||000001|31/10/2023|Vente|1700000,00|1028|||B014|FONT D AURELLE|34790|GRABELS|34|116||AB|29||||||||||||0|4|Local industriel. commercial ou assimilé||900|0|S||4777
|||||||000001|10/11/2023|Vente|153500,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||231||62|44,15|||||||2|2|Appartement||44|2|||
|||||||000001|10/11/2023|Vente|153500,00|828||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AE|207||231||62|44,15|||||||2|3|Dépendance||0|0|||
|||||||000001|13/10/2023|Vente|59000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||2079|19,51|||||||||1|2|Appartement||19|1|||
|||||||000001|13/10/2023|Vente|59000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||35||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||2||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||1||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||13||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||15||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||17||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||34||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||23||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||19||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||12||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||35||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||21||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||25||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||26||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||24||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||20||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||37||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||38||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||39||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||10||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||28||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||29||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||3||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||4||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||40||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||9||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||30||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||11||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||32||||||||||1||||||||
|||||||000001|07/11/2023|Vente en l'état futur d'achèvement|3254556,80|32||RTE|0055|DE MONTFERRIER|34790|GRABELS|34|116||AX|139||33||||||||||1||||||||
|||||||000001|24/10/2023|Vente en l'état futur d'achèvement|162921,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||5||||||||||1||||||||
|||||||000001|16/11/2023|Vente|64700,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||181||||||||||1|2|Appartement||21|2|||
|||||||000001|16/11/2023|Vente|64700,00|4||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|2||28||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/11/2023|Vente|375000,00|228|E|RUE|0148|DES CINSAULTS|34790|GRABELS|34|116||AW|445||||||||||||0|1|Maison||104|4|S||191
|||||||000001|30/11/2023|Vente|403000,00|1||LOT|A049|LE MAS D'ARMAND II|34790|GRABELS|34|116||AR|69||||||||||||0|1|Maison||145|6|S||529
|||||||000001|30/11/2023|Vente|403000,00|1||LOT|A049|LE MAS D'ARMAND II|34790|GRABELS|34|116||AR|69||||||||||||0|3|Dépendance||0|0|S||529
|||||||000001|11/12/2023|Vente|250000,00|254||RUE|0148|DES CINSAULTS|34790|GRABELS|34|116||AW|481||||||||||||0|1|Maison||65|3|S||111
|||||||000001|01/12/2023|Vente|690000,00|6||IMP|0118|JACQUES PREVERT|34790|GRABELS|34|116||BL|94||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|01/12/2023|Vente|690000,00|6||IMP|0118|JACQUES PREVERT|34790|GRABELS|34|116||BL|94||||||||||||0|1|Maison||133|5|AG||1000
|||||||000001|01/12/2023|Vente|690000,00|6||IMP|0118|JACQUES PREVERT|34790|GRABELS|34|116||BL|94||||||||||||0|1|Maison||133|5|S||1000
|||||||000001|01/12/2023|Vente|690000,00|6||IMP|0118|JACQUES PREVERT|34790|GRABELS|34|116||BL|94||||||||||||0|3|Dépendance||0|0|AG||1000
|||||||000001|14/12/2023|Vente|74000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||168||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/12/2023|Vente|74000,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||2046||||||||||1|2|Appartement||23|1|||
|||||||000001|08/12/2023|Vente|187320,00|43||RUE|0014|DU CHATEAU|34790|GRABELS|34|116||BE|12||||||||||||0|1|Maison||60|3|S||74
|||||||000001|01/12/2023|Vente|370000,00|||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|17||||||||||||0||||||AG||292
|||||||000001|01/12/2023|Vente|370000,00|14||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|21||||||||||||0|3|Dépendance||0|0|S||721
|||||||000001|01/12/2023|Vente|370000,00|14||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|21||||||||||||0|1|Maison||104|4|S||721
|||||||000001|01/12/2023|Vente|370000,00|||LOT|A017|LES CIGALES|34790|GRABELS|34|116||BA|32||||||||||||0||||||AG||271
|||||||000002|20/12/2023|Vente|1,00||||B030|PIQUET|34790|GRABELS|34|116||AM|156||||||||||||0||||||AB||367
|||||||000001|19/12/2023|Vente|66000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||166||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/12/2023|Vente|66000,00|2||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|4||60|21,50|||||||||1|2|Appartement||22|1|||
|||||||000001|20/12/2023|Vente|285000,00|5||RUE|0057|DE MONTFERRIER|34790|GRABELS|34|116||AY|135||||||||||||0|1|Maison||85|3|S||300
|||||||000001|29/12/2023|Vente|54000,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||113|21,84|||||||||1|2|Appartement||22|1|||
|||||||000001|29/12/2023|Vente|54000,00|8||PL|0106|ALPHONSE BEAU DE ROCHAS|34790|GRABELS|34|116||AE|14||165||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/12/2023|Vente|217546,00|13||RUE|0010|DU CALVAIRE|34790|GRABELS|34|116||AZ|122||||||||||||0|1|Maison||55|2|S||38
|||||||000001|20/12/2023|Vente|2110080,00|158||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|272||||||||||||0|4|Local industriel. commercial ou assimilé||130|0|S||336
|||||||000001|20/12/2023|Vente|2110080,00|158||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|275||||||||||||0||||||S||91
|||||||000001|20/12/2023|Vente|2110080,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|289||||||||||||0||||||S||125
|||||||000001|20/12/2023|Vente|2110080,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|293||||||||||||0||||||S||13
|||||||000001|20/12/2023|Vente|2110080,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|295||||||||||||0||||||AB||355
|||||||000001|20/12/2023|Vente|2110080,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|304||||||||||||0||||||VE|OLIVE|75
|||||||000001|20/12/2023|Vente|2110080,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|305||||||||||||0||||||VE|OLIVE|29
|||||||000001|27/12/2023|Vente|181000,00||||B053|VALSIERE|34790|GRABELS|34|116||AI|254||||||||||||0||||||AB||430
|||||||000001|18/12/2023|Vente|127000,00|781||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AE|221||27||||||||||1|2|Appartement||84|4|||
|||||||000001|18/12/2023|Vente|127000,00|781||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AE|221||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/12/2023|Vente|127000,00|781||RUE|0260|FRANCOIS RANCHIN|34790|GRABELS|34|116||AE|221||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/12/2023|Vente|116270,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||135||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/12/2023|Vente|116270,00|934||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AC|4||1065|34,39|||||||||1|2|Appartement||34|2|||
|||||||000001|26/12/2023|Vente en l'état futur d'achèvement|227000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||54||||||||||1||||||||
|||||||000001|26/12/2023|Vente en l'état futur d'achèvement|227000,00||||B001|L ARBRE BLANC|34790|GRABELS|34|116||AE|251||2||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||151||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||76||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||152||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||147||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||148||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||149||||||||||1||||||||
|||||||000001|21/12/2023|Vente en l'état futur d'achèvement|922210,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||150||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||31||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||33||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||34||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||131||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||57||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||58||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||59||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||6||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||60||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||61||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||62||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||63||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||27||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||74||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||73||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||26||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||25||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||24||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||23||||||||||1||||||||
|||||||000001|28/12/2023|Vente en l'état futur d'achèvement|10412525,00|112||RUE|0108|DE LA VALSIERE|34790|GRABELS|34|116||AI|42||22||||||||||1||||||||
